id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32743273,Casa Doria - Musei Vaticani,90181002,Daniela,,I Centro Storico,41.90999,12.45193,Entire home/apt,70,1,71,2021-10-23,2.14,1,289,14,Regione Lazio CIR: 5146  - Comune di Roma CIU: ATR-007546-1
32746528,Roman Forum Suite - Very Near Palazzo del Grillo,246257801,Maristhelle,,I Centro Storico,41.89474,12.48797,Entire home/apt,99,2,45,2021-10-19,1.37,1,0,5,
32755613,Cortile Romano IN Monti - Colosseum Roman Forum,76013475,Simona,,I Centro Storico,41.89524,12.48666,Entire home/apt,81,2,64,2021-11-28,1.92,5,329,26,
32755993,casa vacanza sinagra,155241359,Piero,,VI Roma delle Torri,41.87055,12.67687,Entire home/apt,40,2,3,2019-10-07,0.09,1,126,0,+393356524452
32758116,Setta Roma,246356166,Sara,,X Ostia/Acilia,41.73382,12.30078,Entire home/apt,40,1,34,2021-09-26,1.02,1,72,2,
32758564,Home Trastevere,58424289,Giovi,,I Centro Storico,41.88984,12.47086,Entire home/apt,84,2,29,2021-12-08,5.44,1,165,29,
32760411,Luminosa camera vista Piramide,246317365,Alessandro,,VIII Appia Antica,41.87574,12.48027,Private room,45,3,28,2020-02-08,0.84,1,301,0,
32765548,Piazza Navona warm loft,236257616,Dino,,I Centro Storico,41.90225,12.47412,Entire home/apt,420,2,17,2020-02-04,0.51,2,144,0,
32774455,Casa Vacanze: MY ROMAN DREAM,82873358,Daniele,,IX Eur,41.81747,12.49192,Entire home/apt,75,2,53,2021-12-07,1.60,1,316,10,CVN-005986-7
32777211,In the middle of the town,28408638,Michele,,I Centro Storico,41.89138,12.50351,Entire home/apt,43,3,59,2021-11-22,1.81,1,50,14,QA/2019/23056
32778370,Il Bonsai B&B - Room 2,244795207,Daniela,,II Parioli/Nomentano,41.91371,12.52451,Private room,90,1,4,2019-09-25,0.12,3,85,0,
32778514,Il Bonsai B&B - Room 3,244795207,Daniela,,II Parioli/Nomentano,41.91392,12.52268,Private room,90,1,3,2020-01-02,0.09,3,49,0,
32780471,Sant'Ivo Apartments - Apartment N° 7,201893105,Jacopo,,I Centro Storico,41.89701,12.47402,Entire home/apt,172,2,19,2020-08-21,0.58,7,130,0,32799
32783466,Vatican diamond with terrace in Vatican 🏡❣️,246591908,Saverio,,XIII Aurelia,41.90082,12.44068,Entire home/apt,112,2,11,2020-02-27,0.34,1,116,0,
32786489,Appartamento a San Pietro! Gli Scipioni 53,128109775,Antonella,,I Centro Storico,41.90881,12.45842,Entire home/apt,160,2,3,2019-08-04,0.09,3,69,0,
32800186,Camera singola zona Eur Roma,42183130,Stefano Giuseppe,,VIII Appia Antica,41.8379,12.48402,Private room,35,3,0,,,1,0,0,
32800326,Interno 3a - una comoda casa per le vacanze romane,246744790,Cristiana,,II Parioli/Nomentano,41.91319,12.51681,Entire home/apt,80,2,8,2020-03-01,0.27,1,0,0,
32801226,BOSCHETTO ENERGIE APARTMENT,3533887,David,,I Centro Storico,41.89658,12.49154,Entire home/apt,64,2,80,2021-12-06,2.90,3,159,43,ATR-008052-3
32805334,Colosseo view from 2 JACUZZI HUGE apartment,7542938,Mirko,,I Centro Storico,41.89233,12.48981,Entire home/apt,385,1,10,2021-10-30,0.30,6,143,2,
32806641,Beautiful suite in the heart of Trastevere,79082593,Arte Apartments,,I Centro Storico,41.88934,12.47348,Private room,108,2,32,2020-02-19,1.00,3,0,0,
32806769,Il Polverone,311178939,Alessia,,I Centro Storico,41.89481,12.47137,Entire home/apt,100,2,30,2021-10-31,0.91,3,246,2,
32807766,"Al Makan, your stylish home in Rome",168268093,Gabriella,,VII San Giovanni/Cinecittà,41.87738,12.5229,Entire home/apt,76,1,56,2021-11-07,1.67,5,345,12,QA/2019/9861
32809973,Appartamento con Idromassaggio a Trastevere,246816721,Cristiano,,I Centro Storico,41.88917,12.47542,Entire home/apt,780,3,3,2019-05-12,0.09,1,364,0,
32811706,Maison Sant’Angelo | 3-bedroom apartment,246818094,Mirko,,I Centro Storico,41.90496,12.46497,Entire home/apt,94,2,111,2021-12-06,3.31,2,344,32,
32822274,Delizioso appartamentino a due passi dal centro!,192649324,Barbara,,XI Arvalia/Portuense,41.86793,12.46487,Entire home/apt,40,6,7,2021-08-17,0.22,2,190,1,
32823214,A casa di Simo,190150884,Antonella,,IV Tiburtina,41.90574,12.53639,Private room,31,2,0,,,1,63,0,
32825698,Bea's rooms  (prezzi da euro 49.00 al giorno),82787090,Roberta,,I Centro Storico,41.9044,12.44688,Entire home/apt,74,2,1,2021-05-30,0.15,2,324,1,
32829254,studio x 2 walking distance from Termini-Colosseum,246966510,Benedetta,,I Centro Storico,41.89348,12.50941,Entire home/apt,60,3,66,2021-11-01,2.02,1,0,8,
32829412,MyTinyHome - Keplero,167149840,Andrea,,I Centro Storico,41.90812,12.45373,Entire home/apt,110,1,6,2021-08-23,0.18,15,308,1,
32831636,Astonishing apartment in the heart of Trastevere,79082593,Arte Apartments,,I Centro Storico,41.88776,12.47304,Entire home/apt,159,2,34,2020-02-29,1.06,3,0,0,
32832309,Cineroma Guesthouse,28505711,Andrea,,III Monte Sacro,41.93165,12.52678,Entire home/apt,200,1,0,,,8,363,0,
32833102,roof top romantic studio attic in testaccio,4310190,Ben,,I Centro Storico,41.87833,12.47772,Entire home/apt,90,3,34,2021-07-23,1.01,3,347,2,
32833183,Michela Mancini alloggio ad uso turistico,246995495,Michela,,X Ostia/Acilia,41.77811,12.33686,Private room,85,1,7,2019-10-20,0.21,1,0,0,
32834431,HOTEL FELLINI a FONTANA DI TREVI - CAMERA SINGOLA,244541787,Hotel Fellini,,I Centro Storico,41.90296,12.4875,Private room,58,1,8,2021-10-05,1.41,6,273,8,
32834513,Vatican Museums - St. Peter comfy and pretty home,247005720,Ambra,,I Centro Storico,41.91068,12.4478,Entire home/apt,60,3,39,2020-03-11,1.27,1,0,0,
32836082,MAMMAMIA (near Colosseo Subway),7497126,Rome,,I Centro Storico,41.88875,12.49777,Entire home/apt,53,3,131,2021-11-24,4.01,14,342,44,
32836462,Great flat with Balcony Next to metro Colosseo,7497126,Rome,,I Centro Storico,41.88741,12.49832,Entire home/apt,58,3,133,2021-11-13,4.01,14,336,40,
32836821,Fashion Colosseum's Flat,7497126,Rome,,I Centro Storico,41.8885,12.49673,Entire home/apt,52,3,149,2021-11-23,4.52,14,330,50,
32837325,♥Three Flats in the same Building in Colosseum♥,7497126,Rome,,I Centro Storico,41.88837,12.49815,Entire home/apt,186,3,1,2019-09-09,0.04,14,308,0,
32838043,Villa Valchetta luxury liberty private estate,247015443,Antonella,,XV Cassia/Flaminia,41.99271,12.47773,Entire home/apt,250,2,0,,,1,171,0,
32838589,S.Ambrogio 15 - Apartment in the Center of Rome,247035849,Andrea,,I Centro Storico,41.89294,12.47675,Entire home/apt,129,2,100,2021-12-04,3.03,1,153,25,
32838882,Room near the Vatican,153277784,Maurizio,,XIII Aurelia,41.89979,12.45032,Private room,55,1,1,2021-06-14,0.17,3,126,1,QA/2021/13414
32843635,"Roma San Giovanni, Appartamento lussuoso",236761527,Katia,,VII San Giovanni/Cinecittà,41.88461,12.51118,Entire home/apt,71,7,3,2019-11-19,0.11,1,0,0,
32852485,Delicious Triple Room near Metro A,243065915,B&B,,VII San Giovanni/Cinecittà,41.884342,12.510786,Private room,52,2,0,,,2,18,0,
32854482,Domus Maria Vaticano,38024078,Massimiliano,,XIII Aurelia,41.89238,12.43782,Entire home/apt,75,2,14,2019-11-12,0.43,5,355,0,
32855841,VIEW COLOSSEUM COLOSSEO FROM JACUZZI,7542938,Mirko,,I Centro Storico,41.89243,12.49161,Entire home/apt,228,1,79,2021-12-05,2.37,6,152,19,
32856113,TOP FLOOR WITH TERRACES ON TRASTEVERE/PORTAPORTESE,900700,Riccardo Giò,,XII Monte Verde,41.87755,12.46867,Entire home/apt,99,5,12,2021-09-26,0.41,5,227,3,
32856383,Apartment Rome center,247183435,Valerio,,V Prenestino/Centocelle,41.88782,12.52626,Entire home/apt,38,4,12,2019-09-17,0.37,1,0,0,
32857226,Tina Vatican Home in Rome,247188980,Mauro,,XIII Aurelia,41.89494,12.44062,Entire home/apt,65,3,12,2021-06-16,0.37,1,0,1,ATR-006417-6
32859048,Roman-Ce ( Bellevue Roof Terrace),13810035,Francesca Romana,,I Centro Storico,41.89524,12.49392,Entire home/apt,116,3,95,2021-12-01,2.95,2,186,27,14189
32859128,Maison Giulivia Guest House In San Pietro,247202809,Giulivia,,XIII Aurelia,41.89429,12.43248,Hotel room,54,1,24,2021-10-17,0.76,7,168,3,
32859322,in campagna a roma,247201749,Alfa,,XIV Monte Mario,41.93989,12.32383,Entire home/apt,35,15,0,,,1,365,0,
32859467,"FilippoNeri 112, via dei banchi vecchi",246619689,Angelo,,I Centro Storico,41.89964,12.46733,Entire home/apt,130,3,12,2021-11-23,0.39,1,342,7,ATR-006720-3
32863000,"Best room ""F"" IN ANCIENT ROMAN VILLA",131027297,Michele,,XIV Monte Mario,41.96043,12.41259,Private room,45,2,9,2019-09-01,0.30,3,0,0,
32868047,"PORTA DI ROMA DA TANIA, grazioso appartamento.",247273146,Tania,,III Monte Sacro,41.96242,12.53768,Entire home/apt,40,2,29,2021-11-28,0.92,1,284,7,
32868089,charme and central in Rome,4945170,Virginia,,I Centro Storico,41.89942,12.4702,Entire home/apt,100,2,14,2019-09-28,0.42,2,227,0,
32868965,Prezzi speciali per tutto il 2021,247278530,Stefano & Simona,,VIII Appia Antica,41.84094,12.49623,Entire home/apt,41,2,74,2021-10-19,2.24,2,240,15,
32871685,Shabby loft in Colosseum,247306406,Roberta,,I Centro Storico,41.89334,12.50058,Entire home/apt,96,2,18,2021-11-07,0.55,1,365,3,
32879962,Stunning views over central Rome's rooftops,9549387,Emanuele,,I Centro Storico,41.89121,12.47923,Entire home/apt,232,3,37,2021-08-01,1.15,19,0,8,
32880517,Penthouse with terrace by S Pietro and the Vatican,247376981,Malena,,XIII Aurelia,41.89442,12.45239,Entire home/apt,75,5,7,2019-10-22,0.22,1,8,0,
32880923,ostia antica suite b&b tripla,234678117,Alessio,,X Ostia/Acilia,41.76742,12.31388,Private room,85,1,3,2020-01-14,0.09,2,358,0,
32881386,BORGO DEI CENTURIONE arancio,247383143,Antonio,,XV Cassia/Flaminia,41.95102,12.47588,Private room,70,3,0,,,4,344,0,
32886416,BORGO DEI CENTURIONE gialla,247383143,Antonio,,XV Cassia/Flaminia,41.95064,12.4748,Private room,70,3,0,,,4,351,0,
32886816,BORGO DEI CENTURIONE viola,247383143,Antonio,,XV Cassia/Flaminia,41.94957,12.47417,Private room,70,3,2,2020-08-12,0.06,4,351,0,
32886823,Casa HOPI - appartamento sanificato -,245292212,Hopi,,XIII Aurelia,41.89961,12.45118,Entire home/apt,48,30,4,2021-10-28,0.13,2,342,1,
32887340,BORGO DEI CENTURIONE tiffany,247383143,Antonio,,XV Cassia/Flaminia,41.95064,12.4748,Private room,70,3,0,,,4,349,0,
32887929,Oldwhite house,247347328,Emma,,I Centro Storico,41.89193,12.51133,Private room,50,1,45,2021-12-08,1.35,2,356,14,QA/2019/16909 _W228358/2021
32889014,CAPO D'AFRICA 30 COLOSSEO - HOME AND MORE,41170239,Home And More,,I Centro Storico,41.88873,12.49586,Entire home/apt,220,1,16,2021-11-21,0.49,18,126,5,
32889350,WATERCOLOURS NEAR ST PETER,247436075,Massimiliano,,XIII Aurelia,41.89883,12.4557,Entire home/apt,69,2,0,,,1,6,0,
32889871,Maison Giulivia Guesthouse  in San Peter,247202809,Giulivia,,XIII Aurelia,41.89429,12.43248,Hotel room,54,1,21,2021-08-18,0.66,7,164,8,
32890375,The Corner Suite,247248280,The Shire Hotel,,I Centro Storico,41.90791,12.48787,Hotel room,210,1,0,,,3,217,0,
32890829,San Pietro Luxury Suite in Maison Giulivia,247202809,Giulivia,,XIII Aurelia,41.89429,12.43248,Entire home/apt,59,1,43,2021-10-16,1.34,7,153,4,
32891786,New Tiburtina 4,247454869,Fabiano,,IV Tiburtina,41.90925,12.53853,Entire home/apt,103,1,87,2021-12-06,2.63,2,98,23,ATR-009790-4
32892559,Casa dei Sogni ai Musei Vaticani,76769138,Salvatore,,I Centro Storico,41.90346,12.44783,Entire home/apt,45,2,18,2021-11-21,0.76,2,339,17,
32897541,Sonder | Piazza Trilussa | Design 2BR + Sofa Bed,224869116,Sonder (Rome),,I Centro Storico,41.89211,12.46826,Entire home/apt,95,2,31,2021-06-06,0.93,60,29,3,
32906180,ostia antica suite b&b doppia,234678117,Alessio,,X Ostia/Acilia,41.76897,12.3129,Private room,73,1,0,,,2,364,0,
32908001,Your Double Room just a few steps from Vatican IV,242671341,Gianmarco,,I Centro Storico,41.90709,12.4509,Hotel room,54,1,46,2021-11-26,1.44,5,348,25,
32908117,Your Junior Suite a few steps from the Vatican V,242671341,Gianmarco,,I Centro Storico,41.90846,12.4512,Hotel room,74,1,2,2021-08-14,0.39,5,351,2,
32910875,Funny Fabulous Double Room,116217484,Mabri,,I Centro Storico,41.90242,12.50585,Private room,39,1,5,2021-07-31,0.22,7,354,2,
32910971,Il glicine apartment with garden,141324995,Anna,,III Monte Sacro,41.94085,12.53462,Entire home/apt,70,7,3,2019-12-30,0.10,1,191,0,
32911147,New Tiburtina 3,247454869,Fabiano,,IV Tiburtina,41.90747,12.53872,Entire home/apt,696,1,36,2020-06-14,1.09,2,23,0,ATR-009790-4
32911722,funny Triple luxuy room,116217484,Mabri,,I Centro Storico,41.90144,12.50616,Private room,61,1,12,2021-09-29,0.37,7,351,1,
32912818,Grotta Pinta 1 Bedroom Apartment Int. 13,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,89,1,32,2021-12-01,0.98,10,302,5,CVN-005551-4
32925823,Boutique Apartment Roma,21241972,Guido,,I Centro Storico,41.89015,12.47291,Entire home/apt,70,2,17,2020-02-16,0.51,1,296,0,
32925970,Casa Tua Vaticano Double Room,1452726,Tommaso,,XIII Aurelia,41.89584,12.44435,Hotel room,81,1,1,2019-06-26,0.03,4,354,0,
32928644,GREGORIANA SUITE 200 METERS FROM sPANISH STEPS,2737063,Fabio,,I Centro Storico,41.90414,12.48532,Entire home/apt,120,2,33,2021-12-07,1.02,2,209,23,
32929314,Cozy and colorful double room near the Vatican,48147375,Daniel,,I Centro Storico,41.91655,12.46033,Hotel room,59,1,7,2021-10-24,0.21,4,309,6,
32929966,Cozy twin room near the Vatican,48147375,Daniel,,I Centro Storico,41.91732,12.45827,Hotel room,59,1,11,2021-10-15,0.40,4,336,8,
32930345,A casa di Anna,35286077,Paolo,,III Monte Sacro,41.93029,12.53617,Entire home/apt,50,2,9,2021-07-26,0.29,1,52,5,
32930961,Cozy family 3 persons room near the Vatican,48147375,Daniel,,I Centro Storico,41.91641,12.46058,Hotel room,71,1,4,2021-11-14,0.17,4,314,3,
32931441,Charming Apartment in the heart of Monti!,15905016,Simone,,I Centro Storico,41.8958,12.4948,Entire home/apt,100,2,19,2020-01-03,0.59,1,71,0,
32938995,Camera Tripla Superior,149080549,Monica,,VII San Giovanni/Cinecittà,41.85624,12.56672,Private room,90,1,2,2020-01-12,0.06,4,277,0,
32939467,Camera Matrimoniale Deluxe,149080549,Monica,,VII San Giovanni/Cinecittà,41.85569,12.56887,Private room,84,1,2,2019-05-18,0.06,4,271,0,
32939569,Camera Matrimoniale Standard,149080549,Monica,,VII San Giovanni/Cinecittà,41.85432,12.56743,Private room,80,1,1,2021-04-26,0.13,4,269,1,
32948766,La casa di Leo,232904092,Elizabeth,,I Centro Storico,41.91108,12.45392,Entire home/apt,90,3,5,2020-02-26,0.15,2,354,0,
32952505,Deliziosa stanza in caratteristico ed elegante palazzo dell'inizio del '900,883049,Paolo,,VII San Giovanni/Cinecittà,41.88529,12.51387,Private room,38,3,76,2021-11-24,2.31,4,150,18,
32953261,La Fidarda Apartment,4120994,Flavia,,I Centro Storico,41.90561,12.50143,Entire home/apt,130,2,30,2021-09-05,0.91,6,219,2,
32953369,PENTHOUSE Villa Borghese (360° view),18039126,Vincenzo,,II Parioli/Nomentano,41.9203,12.49099,Entire home/apt,139,4,6,2021-10-28,0.19,1,64,2,
32955043,A stone's throw from the Colosseum,22130893,Elena,,I Centro Storico,41.89287,12.49127,Entire home/apt,50,4,37,2020-03-14,1.17,2,245,0,
32955545,Elegante camera in viale regina margherita,198445269,Roma,,II Parioli/Nomentano,41.91438,12.50665,Entire home/apt,59,2,0,,,2,177,0,
32955857,Centrale Vaticano Metro A Cipro Central Vaticano,124961635,Ettore E Angela,,I Centro Storico,41.90586,12.44561,Entire home/apt,78,2,33,2021-11-05,1.24,1,231,19,CIA QA /2019/ 29508
32963148,Panoramico immerso nel verde dell'Eur di Roma,40620233,Fabio,,IX Eur,41.80642,12.48119,Entire home/apt,150,3,0,,,4,0,0,
32969932,Funny Local Apartment in Rome,248139877,PHostit - Pigneto Host,,V Prenestino/Centocelle,41.88491,12.54481,Entire home/apt,75,2,6,2021-08-08,0.21,2,336,1,
32974837,Comfy flat perfectly located - Smart Lodgings Red,37542137,Smart Lodgings,,I Centro Storico,41.90608,12.46058,Entire home/apt,60,3,31,2020-10-12,0.93,3,276,0,QA/2019/32758
32974942,"Campo de fiori Palace, Ground Floor",248172859,Matteo,,I Centro Storico,41.89787,12.46793,Entire home/apt,82,1,41,2021-10-24,1.24,3,71,11,
32977052,Le tre onde,248188231,Chiara,,X Ostia/Acilia,41.72988,12.27873,Entire home/apt,100,2,11,2021-08-27,0.34,1,226,3,
32978656,"""Tourists House Ostia""",248200827,Riccardo,,X Ostia/Acilia,41.73224,12.2879,Entire home/apt,75,1,0,,,1,0,0,
32980359,City center cozy apartment,95012467,Chiara,,VIII Appia Antica,41.85659,12.47556,Entire home/apt,120,2,0,,,1,0,0,
32983699,Gaia Tiberina,248236324,Emma,,I Centro Storico,41.88868,12.47753,Entire home/apt,110,3,2,2019-05-21,0.06,1,353,0,
32984803,St Peter new and lightsome apartment with balcony,1107433,Emiliano & Maria,,XIII Aurelia,41.89752,12.44102,Entire home/apt,87,1,13,2021-11-15,0.41,56,341,3,
32988612,Domus Luce illuminerà piacevolmente le tue vacanze,248277595,Maria,,I Centro Storico,41.88995,12.47477,Entire home/apt,100,1,23,2019-12-30,0.73,1,0,0,
32997372,Appartamento centro storico Roma Monti Viminale,112812405,Marina,,I Centro Storico,41.90145,12.49426,Entire home/apt,70,2,10,2019-11-04,0.31,2,141,0,
32998390,Vatican Luxury Loft,36608962,Federica,,I Centro Storico,41.898975,12.462796,Entire home/apt,140,2,7,2021-10-15,0.21,6,353,1,
33000625,GARDEN DOWNTOWN. 3 stops from Colosseum,44143001,Roberta,,VIII Appia Antica,41.86557,12.48815,Entire home/apt,75,2,46,2021-12-02,1.45,3,136,17,
33005142,Big room Double bed,17191406,Shide,,I Centro Storico,41.91016,12.4562,Private room,40,2,23,2021-08-09,0.71,3,342,1,
33005259,Gloria Vatican Bijou Standard Room CIR ID9874,34589092,Ruggero,,I Centro Storico,41.90588,12.44716,Private room,69,1,2,2019-04-18,0.06,2,216,0,CIR ID9874 / Scia N. QA/2015/21096 del 17/09/2015
33005475,Camera con bagno privato zona Vaticano,48715784,Valentina,,XIII Aurelia,41.89747,12.4572,Private room,80,1,1,2021-05-31,0.16,3,361,1,
33006405,Refined Suite with Jacuzzi in Trastevere,13766340,Andreas,,I Centro Storico,41.8878,12.46707,Entire home/apt,103,3,135,2021-11-22,4.07,34,50,34,
33013692,Casetta romana,246802603,Renata,,XV Cassia/Flaminia,41.96194,12.44551,Entire home/apt,40,3,25,2021-11-29,0.77,3,82,3,
33026164,Stanza dalla calda atmosfera familiare in palazzo dei primi del '900,883049,Paolo,,VII San Giovanni/Cinecittà,41.88515,12.51486,Private room,39,3,71,2021-11-01,2.16,4,149,16,
33028967,Stylish and Cozy Room in an Elegant Early 1900 Building,883049,Paolo,,VII San Giovanni/Cinecittà,41.88542,12.51345,Private room,38,3,79,2021-12-01,2.43,4,148,25,
33030686,Luxury Apartment Queen meg,87046365,Queen,,II Parioli/Nomentano,41.91455,12.50274,Hotel room,1000,1,0,,,6,320,0,
33030709,APT. 10A - Suite & Terrace,33655481,Tommaso Mattia,,I Centro Storico,41.89282,12.47354,Entire home/apt,76,1,124,2021-12-08,3.72,1,208,48,
33031687,"History, Art and Beauty in the heart of Rome",247194246,Pietro,,I Centro Storico,41.91059,12.47559,Hotel room,156,1,0,,,5,321,0,
33033696,Camera Standard Hotel Celio vicino al Colosseo,247615380,Hotel Celio,,I Centro Storico,41.89,12.49606,Hotel room,110,1,5,2021-10-24,0.17,1,364,2,
33035594,Panoramic Suite with Jacuzzi in Trastevere,13766340,Andreas,,I Centro Storico,41.88794,12.46693,Entire home/apt,114,3,150,2021-11-28,4.55,34,284,55,11859
33036487,Vatican Family Romantic Suite,69475164,Massimiliano,,I Centro Storico,41.91427,12.4569,Entire home/apt,110,2,10,2019-10-08,0.31,5,0,0,
33036971,Elegant Room very close to Piazza del Popolo,247194246,Pietro,,I Centro Storico,41.91042,12.47569,Hotel room,171,1,0,,,5,321,0,
33037104,Vicolo Cellini Apartment 2,251061845,Anna,,I Centro Storico,41.89787,12.46793,Entire home/apt,76,1,20,2021-11-24,0.68,1,68,9,
33037181,Stylish and Elegant Room with a Balcony,247194246,Pietro,,I Centro Storico,41.91041,12.47558,Hotel room,227,1,0,,,5,318,0,
33037803,Design Room in the heart of Rome,247194246,Pietro,,I Centro Storico,41.91007,12.47353,Hotel room,204,1,0,,,5,318,0,
33038938,Camera privata Roma,198445269,Roma,,II Parioli/Nomentano,41.91317,12.50613,Private room,59,2,1,2019-12-23,0.04,2,364,0,
33040129,Casa di Alberta,248671344,Carlo,,IV Tiburtina,41.91711,12.55163,Entire home/apt,125,3,1,2021-08-21,0.27,1,186,1,
33041532,Suite Luxury con Terrazza sui tetti di Roma,247194246,Pietro,,I Centro Storico,41.90849,12.47413,Hotel room,623,1,0,,,5,296,0,
33053027,LEONARDO’S HOME CASA VACANZA,248780855,Leonardo,,XIV Monte Mario,41.92661,12.42742,Entire home/apt,100,4,3,2020-02-05,0.09,1,268,0,
33054221,Fontanella Dream apartment,248787607,Gabriella,,I Centro Storico,41.89936,12.46781,Entire home/apt,70,3,87,2021-11-29,2.67,3,330,27,
33057097,G&T Apartment for 6 persons.,402350551,,,XII Monte Verde,41.88521,12.45654,Entire home/apt,9,1,1,2019-09-23,0.04,14,0,0,
33058127,Vatican Doria for 4 persons.,402350551,,,I Centro Storico,41.90908,12.45087,Entire home/apt,9,1,28,2020-03-03,0.89,14,0,0,
33059145,~ Swan Home ~ Luxury Apartment in Rome City Center,2911885,Salvatore,,I Centro Storico,41.89595,12.50023,Private room,79,4,28,2021-11-30,0.99,1,126,11,
33063152,Appartamento Piazza Igea,218911333,Emanuela,,XIV Monte Mario,41.94034,12.43906,Entire home/apt,30,30,2,2021-04-30,0.13,1,23,1,
33063256,COLOSSEUM VIEW FROM JACUZZI BATH,7542938,Mirko,,I Centro Storico,41.89271,12.49155,Entire home/apt,200,1,9,2021-10-17,0.27,6,191,4,
33067245,Santa Maria Suites 1,24459917,Carol,,I Centro Storico,41.8903,12.47262,Entire home/apt,75,1,20,2021-11-14,1.18,19,319,14,
